step,value
61852,4.36800289154053
61860,3.91437005996704
61861,3.66816425323486
61881,3.1921284198761
61883,4.04686880111694
61887,3.13869190216064
61891,4.86340618133545
61892,3.52474856376648
61906,4.22750425338745
61915,3.37856459617615
61944,4.47536659240723
61951,3.74867033958435
61964,3.91765356063843
61974,4.29375648498535
61976,3.32925724983215
61984,3.60350227355957
61993,4.59287166595459
62013,3.32331728935242
62025,3.61488819122314
62039,3.63643050193787
62050,3.54812717437744
62080,3.50356364250183
62102,3.37434673309326
62131,4.7352294921875
62133,3.88722014427185
62157,4.20534324645996
62167,3.51127147674561
62183,2.99569272994995
62191,4.25567293167114
62196,3.23336219787598
62200,3.6724579334259
62203,3.73531031608582
62216,4.11875152587891
62220,3.32201194763184
62222,3.56525158882141
62224,3.7947838306427
62227,3.89630651473999
62233,3.64391708374023
62243,3.48359489440918
62244,3.87245845794678
62260,4.60845756530762
62271,3.74565744400024
62274,3.02664065361023
62313,3.52922248840332
62335,4.59693574905396
62373,3.56816387176514
62387,3.87280797958374
62400,3.49939179420471
62402,4.369788646698
62410,4.0426778793335
62431,3.6221809387207
62437,3.3151535987854
62442,4.29317283630371
62445,3.70645141601562
62460,3.50590705871582
62470,4.31032371520996
62473,3.88484406471252
62476,3.73937749862671
62478,3.58061265945435
62486,3.89246559143066
62487,3.59656000137329
62489,3.81862020492554
62504,3.4253044128418
62505,4.33702087402344
62513,3.97107744216919
62531,3.8417055606842
62534,4.63991022109985
62539,4.56110811233521
62545,3.26332378387451
62555,3.24906015396118
62561,3.76405382156372
62581,3.84601497650146
62587,3.52898001670837
62591,4.14186954498291
62628,3.67807579040527
62630,3.71239924430847
62635,3.76625061035156
62636,4.17824172973633
62652,5.12865161895752
62683,4.31767702102661
62694,3.61041617393494
62716,3.63848471641541
62731,4.10975074768066
62738,3.73313617706299
62740,3.76268649101257
62746,3.63625478744507
62752,3.41259980201721
62767,4.27294778823853
62771,3.88094592094421
62773,3.90620422363281
62782,4.01981544494629
62795,3.69764137268066
62801,3.35865068435669
62820,4.10824966430664
62872,3.89115738868713
62883,3.73754835128784
62890,3.65996313095093
62892,3.81928300857544
62893,3.60456109046936
62896,3.30939221382141
62905,3.77020692825317
62943,4.34009504318237
62953,2.99511432647705
62961,3.46816849708557
62999,3.66014528274536
63001,3.50300979614258
63004,3.47738265991211
63033,3.77154588699341
63045,3.95517063140869
63059,3.77842950820923
63073,4.39662218093872
63079,3.87189722061157
63095,4.41120481491089
63128,3.68127131462097
63137,3.51070356369019
63156,4.31093311309814
63162,3.78177309036255
63167,4.41299343109131
63178,4.10784912109375
63182,3.58100175857544
63207,3.60822129249573
63217,4.11804485321045
63228,3.54326224327087
63257,3.34004473686218
63258,3.35407471656799
63269,3.41995072364807
63287,3.65715599060059
63297,4.07678413391113
63301,3.91959190368652
63309,3.84085464477539
63331,4.06890630722046
63341,3.20006275177002
63344,3.71728491783142
63350,4.27106666564941
63362,3.84376096725464
63381,3.47259283065796
63405,3.79350233078003
63409,3.69835710525513
63411,3.32798099517822
63430,3.27775931358337
63431,3.68294501304626
63438,4.26202583312988
63444,3.44694423675537
63450,4.24263525009155
63451,3.52959799766541
63461,4.08508014678955
63470,3.64034056663513
63471,3.94073820114136
63474,4.27551460266113
63475,3.27417254447937
63508,3.98373031616211
63515,4.28489446640015
63526,3.87523126602173
63546,4.28561925888062
63585,3.49638223648071
63593,3.44431114196777
63594,4.25506401062012
63597,3.43682813644409
63601,4.63931083679199
63602,3.75296473503113
63606,3.53503751754761
63615,3.57413911819458
63621,3.75518798828125
63623,3.37160181999207
63642,3.38123750686645
63645,4.02121257781982
63653,3.95162725448608
63658,3.70859384536743
63667,3.24136257171631
63674,3.39920234680176
63684,3.59061241149902
63692,3.35733580589294
63712,3.68196868896484
63734,3.75752830505371
63754,3.63618230819702
63763,3.60238838195801
63767,3.04902148246765
63776,3.96731090545654
63793,3.78671836853027
63799,3.93277049064636
63809,3.70766758918762
63833,3.91227340698242
63838,3.43958735466003
63839,3.27133631706238
63847,3.57325410842895
63870,3.45854139328003
63878,3.70868015289307
63900,4.72594785690308
63957,3.843998670578
63982,3.97112631797791
63987,3.43762564659119
64002,3.66429615020752
64019,3.90568709373474
64021,3.58434343338013
64036,3.52572536468506
64050,3.92223525047302
64056,3.788733959198
64067,4.16076755523682
64081,3.93863439559937
64108,3.60788059234619
64118,3.66872549057007
64132,3.98753833770752
64137,4.19800472259522
64138,3.20768857002258
64139,3.35440301895142
64142,4.42045593261719
64150,3.80775308609009
64165,3.31217241287231
64201,3.82136344909668
64210,3.49394559860229
64219,4.04719257354736
64232,2.6171247959137
64239,3.71018719673157
64253,4.05224990844727
64266,3.56252789497375
64267,3.84539127349854
64283,4.07312154769897
64293,3.55411767959595
64296,4.02521705627441
64308,3.91720771789551
64335,3.73097562789917
64343,3.64928531646729
64360,4.00320625305176
64363,3.47529029846191
64365,3.25791692733765
64368,3.41257095336914
64370,3.83502578735352
64401,3.30391788482666
64416,3.83641386032104
64421,3.43036222457886
64428,3.57570743560791
64446,4.31149530410767
64462,3.46200370788574
64466,3.45471620559692
64484,3.59365963935852
64487,4.00222873687744
64503,3.37245655059814
64521,3.65469932556152
64522,2.78832769393921
64523,3.00924396514893
64527,3.79933786392212
64537,3.95913934707642
64538,3.63238668441772
64541,3.81990146636963
64542,3.69842338562012
64548,3.80334186553955
64562,3.50444602966309
64583,3.98601007461548
64586,4.10918092727661
64591,3.48412919044495
64595,3.92865800857544
64616,3.72111701965332
64621,3.36841535568237
64626,3.64819955825806
64627,3.59635829925537
64638,4.68861389160156
64674,3.79626774787903
64677,3.54510045051575
64689,3.30228137969971
64722,3.48618125915527
64730,3.82820105552673
64743,3.3112804889679
64771,4.00636672973633
64784,3.39666700363159
64786,3.56333923339844
64811,3.79006123542786
64812,3.08953762054443
64816,3.03610467910767
64819,3.69347715377808
64837,3.7469801902771
64860,3.46803951263428
64884,4.48459148406982
64889,3.53051209449768
64891,4.188560962677
64908,3.81208419799805
64914,3.47335958480835
64929,3.36366176605225
64931,3.52832126617432
64947,3.80033707618713
64949,3.3002610206604
64950,3.88265132904053
64952,3.47503137588501
64965,4.00098419189453
64972,3.54929161071777
64977,3.31811380386353
64980,3.83553028106689
65002,3.77992033958435
65014,3.18806934356689
65018,3.50029993057251
65020,3.43922638893127
65023,3.96121406555176
65031,3.74428415298462
65051,3.0188946723938
65058,4.04907035827637
65063,3.42123985290527
65087,3.63807249069214
65108,3.74325799942017
65143,3.57419395446777
65154,3.37213277816772
65175,3.92458415031433
65180,3.54970836639404
65213,3.67698335647583
65221,3.5374116897583
65258,4.1710844039917
65260,3.41049718856812
65270,3.07976818084717
65298,3.35332775115967
65324,3.89873456954956
65330,3.30059766769409
65338,3.82734870910645
65363,3.46450090408325
65420,3.42715382575989
65445,3.46110343933105
65484,3.90051078796387
65487,4.18061399459839
65511,3.60398864746094
65523,3.16667747497559
65535,3.1069769859314
65542,3.55185508728027
65581,3.43168449401855
65607,4.54658937454224
65639,4.30565452575684
65662,3.92013072967529
65695,3.00892877578735
65709,2.95387172698975
65717,3.94071054458618
65719,3.74744319915771
65752,3.76468539237976
65780,3.96081733703613
65791,3.78989362716675
65794,3.78429365158081
65795,3.90375638008118
65812,3.78876423835754
65819,3.62790250778198
65820,3.14322376251221
65828,3.36506032943726
65830,3.5293231010437
65842,3.88809466362
65843,3.62904644012451
65847,3.30651783943176
65886,3.49282217025757
65887,3.90184926986694
65905,3.48993539810181
65911,3.42397308349609
65913,3.35691285133362
65916,3.36745643615723
65924,3.69648385047913
65930,4.02560567855835
65939,3.75671863555908
65945,3.33826541900635
65952,3.60408401489258
65958,4.03148174285889
65979,3.77777814865112
65983,3.98948049545288
66006,4.24319219589233
66023,3.69350337982178
66060,3.50759410858154
66064,3.30822849273682
66086,3.32263374328613
66101,3.47156095504761
66133,3.39001607894897
66163,3.53356981277466
66175,3.63010454177856
66177,3.54943561553955
66180,3.97432589530945
66215,3.53004431724548
66222,4.37209510803223
66227,3.92925834655762
66252,3.4750452041626
66271,3.25853157043457
66286,3.18923616409302
66287,3.6085638999939
66293,3.73565435409546
66307,4.40413093566895
66326,3.67782354354858
66350,3.31461572647095
66367,4.6076717376709
66369,5.12867164611816
66372,3.78310775756836
66383,3.58691883087158
66396,4.00352478027344
66400,3.32332921028137
66430,3.2266321182251
66438,3.53348970413208
66451,3.2136344909668
66475,4.19636392593384
66504,4.16977977752686
66521,3.16820955276489
66525,3.57242584228516
66528,3.59848642349243
66541,3.15364170074463
66551,3.77343034744263
66555,4.07881546020508
66556,3.46655035018921
66576,3.55096817016602
66609,3.92953157424927
66640,3.65736484527588
66650,3.49891138076782
66655,3.90444993972778
66670,3.39991760253906
66673,4.00572681427002
66677,4.17803621292114
66686,3.68164849281311
66712,3.81350541114807
66713,3.14638471603394
66719,3.86426734924316
66726,3.56940221786499
66729,3.15005135536194
66730,4.01941776275635
66733,3.7602801322937
66734,3.42465710639954
66738,3.51847863197327
66789,3.56301355361938
66814,4.03513336181641
66815,3.77013921737671
66824,3.80806636810303
66834,4.07171821594238
66835,3.95224380493164
66861,3.19344305992126
66874,3.49053645133972
66880,3.25784707069397
66914,3.59782648086548
66925,3.72559523582458
66953,4.12860584259033
66957,3.17672491073608
66960,3.29468107223511
66969,3.75851798057556
66980,3.63587284088135
66985,3.2705979347229
66987,3.4408221244812
66988,3.63214182853699
66996,3.23835062980652
67028,3.51671171188354
67045,3.27222943305969
67073,3.50010633468628
67109,3.35522985458374
67110,4.06644630432129
67113,3.78226923942566
67144,3.20130705833435
67157,4.37194967269897
67167,3.60397028923035
67178,3.33659148216248
67185,3.68099570274353
67209,4.03219842910767
67230,3.94952535629272
67251,3.53360271453857
67256,3.54097557067871
67261,3.65569186210632
67271,4.14186859130859
67290,3.77351474761963
67304,3.51953029632568
67324,4.15001440048218
67338,3.74747610092163
67372,3.60436201095581
67398,2.82339406013489
67400,3.53917980194092
67401,3.91588687896729
67406,3.60545659065247
67408,3.67255926132202
67410,3.87501192092896
67419,4.00422716140747
67438,3.81815338134766
67447,3.54758763313293
67453,3.4735107421875
67459,3.69502186775208
67460,3.56511497497559
67495,3.53988480567932
67502,3.69497489929199
67503,4.16627836227417
67528,3.91823768615723
67545,3.51100206375122
67564,4.04648208618164
67577,3.5172963142395
67580,3.78121590614319
67581,4.1211256980896
67600,3.68211817741394
67602,3.48211669921875
67604,3.38216829299927
67606,3.60900688171387
67615,3.12432670593262
67684,3.80175018310547
67694,3.36945462226868
67721,3.75165700912476
67755,3.6381368637085
67779,3.7700514793396
67793,3.80266737937927
67824,4.14613342285156
67833,3.7722373008728
67856,3.88727235794067
67857,3.7661862373352
67877,3.2463493347168
67883,3.70245599746704
67906,3.48396849632263
67926,3.49486064910889
67947,3.56390523910522
67963,3.5308723449707
67972,3.71446132659912
67981,3.67899799346924
68001,4.64198303222656
68012,3.16948008537292
68037,4.43108081817627
68051,3.93813610076904
68056,3.80300641059875
68083,4.0433874130249
68125,3.66277313232422
68138,4.66785526275635
68149,4.11125707626343
68150,3.85528230667114
68156,4.3326563835144
68170,3.23055601119995
68171,3.49559831619263
68172,4.01472282409668
68175,3.49133682250977
68198,3.22909879684448
68236,3.68033361434937
68255,3.09714651107788
68283,4.18881559371948
68284,3.02807712554932
68320,3.69839000701904
68321,3.20138072967529
68379,4.11874103546143
68393,4.10058975219727
68407,3.94657468795776
68439,4.2453556060791
68487,4.02743625640869
68497,4.23126649856567
68522,3.19743537902832
68554,3.62307977676392
68560,3.64386749267578
68562,3.96378612518311
68565,3.89827513694763
68567,2.86454057693481
68591,3.47848844528198
68594,3.6443247795105
68600,3.27226519584656
68611,3.85678577423096
68615,3.52396774291992
68651,3.76036739349365
68656,3.51122951507568
68662,3.92732691764832
68701,3.54978656768799
68724,3.63465356826782
68728,3.42430257797241
68738,3.50725722312927
68742,3.43586540222168
68745,4.02149820327759
68752,3.57319498062134
68787,3.15027952194214
68802,3.78270626068115
68807,3.54567432403564
68829,3.13072872161865
68841,4.05004644393921
68861,3.65321469306946
68864,4.02030563354492
68872,3.35211443901062
68875,3.62611031532288
68889,5.00207710266113
68896,3.67359781265259
68904,3.95762276649475
68905,3.59408760070801
68917,3.33413362503052
68922,3.71418190002441
68951,4.25175380706787
68980,3.44592475891113
69052,3.77023220062256
69054,3.86015772819519
69069,3.7820930480957
69125,3.68674302101135
69147,4.26898288726807
69157,3.82410717010498
69162,3.62558269500732
69165,4.58093500137329
69171,3.42429757118225
69181,3.8387565612793
69197,3.11069583892822
69199,3.81899833679199
69210,3.29577255249023
69215,3.44777488708496
69243,3.39548301696777
69270,3.16895055770874
69303,3.6726336479187
69305,4.11421012878418
69313,4.11629772186279
69344,4.25878810882568
69346,3.42541241645813
69361,3.70496582984924
69363,3.61098146438599
69390,4.05677938461304
69398,3.58783078193665
69400,3.15095734596252
69409,3.62843608856201
69417,3.49895191192627
69454,3.50920510292053
69460,3.80377221107483
69465,4.18335390090942
69468,3.58802199363708
69470,3.96013307571411
69488,3.8314995765686
69495,3.50561451911926
69499,3.69653415679932
69536,3.87389445304871
69546,3.42137479782104
69555,3.55525994300842
69567,4.00836229324341
69574,3.40496587753296
69592,3.9700083732605
69600,3.75638198852539
69615,3.42742872238159
69616,4.27407073974609
69617,3.77574062347412
69628,3.14514064788818
69651,3.22227048873901
69658,3.40171957015991
69684,3.38168668746948
69688,3.66625690460205
69704,3.95164728164673
69712,3.67776441574097
69723,3.95480394363403
69726,3.86428880691528
69739,3.47693920135498
69742,3.73422169685364
69758,3.79669117927551
69761,2.87379264831543
69767,3.83693647384644
69825,4.25414752960205
69849,3.10968828201294
69852,3.83731746673584
69866,3.07526659965515
69867,3.56787061691284
69887,3.4610059261322
69895,3.6612274646759
69897,3.84621095657349
69906,3.42204928398132
69911,3.81727433204651
69917,3.41671562194824
69921,4.10855579376221
69928,3.89614629745483
69932,3.97762942314148
69936,3.26797270774841
69942,3.2038254737854
69964,3.2429096698761
69994,3.19368267059326
70001,3.94472980499268
70008,4.53906297683716
70010,3.4902970790863
70022,3.41702175140381
70024,4.0609245300293
70031,3.65782356262207
70039,3.80880117416382
70049,3.99665212631226
70063,4.06475830078125
70067,4.20351409912109
70071,4.0858154296875
70072,3.45259165763855
70075,3.77424097061157
70077,3.70194482803345
70088,4.00905799865723
70107,4.08117294311523
70119,3.93838691711426
70122,3.63714838027954
70135,4.17556142807007
70154,4.09270715713501
70156,3.30072355270386
70164,3.7619571685791
70183,4.47550773620606
70194,3.23020315170288
70198,4.26542377471924
70199,2.96879935264587
70229,3.81699562072754
70287,3.51134300231934
70317,3.5466742515564
70357,3.30881690979004
70365,3.12454891204834
70386,3.89683771133423
70388,4.27608776092529
70414,3.6038806438446
70418,4.00717449188232
70423,3.61932921409607
70432,3.26480388641357
70458,3.8743462562561
70480,3.19177293777466
70499,3.82346820831299
70503,3.3896484375
70576,3.87923312187195
70595,3.8246603012085
70609,3.57454800605774
70618,3.88828778266907
70632,2.91270017623901
70640,3.79872298240662
70666,4.12401103973389
70673,4.18798303604126
70693,3.75465321540833
70696,3.99635887145996
70713,3.41494750976562
70714,3.46408462524414
70720,4.16979598999023
70731,3.00909042358398
70733,3.49922323226929
70749,2.89367866516113
70752,3.32226705551147
70768,4.07010793685913
70773,3.39891624450684
70774,3.61611747741699
70779,3.29038333892822
70802,3.33138561248779
70810,3.28506946563721
70812,3.525723695755
70821,4.17029285430908
70851,3.54388809204102
70900,3.86032962799072
70952,3.53536367416382
70961,3.59483098983765
71001,3.40134620666504
71009,3.56631541252136
71011,3.37558126449585
71017,3.32643270492554
71028,3.92563676834106
71034,2.92189168930054
71036,3.64019632339478
71052,3.37666535377502
71053,3.22315359115601
71068,3.25318074226379
71069,3.78241753578186
71070,3.54628920555115
71073,4.18560171127319
71074,3.96409463882446
71092,3.31368160247803
71123,3.23523092269897
71141,3.55575442314148
71161,3.38003158569336
71166,3.78427052497864
71167,3.64970350265503
71169,3.40465879440308
71178,3.71950054168701
71182,3.39870691299438
71184,3.54679727554321
71198,3.24183750152588
71200,3.9224488735199
71212,3.31946182250977
71213,3.2589898109436
71216,3.22487497329712
71217,3.48738312721252
71219,3.40506768226624
71227,4.33073091506958
71249,3.39989972114563
71277,3.68816685676575
71288,3.87285470962524
71324,3.9697699546814
71332,3.40834903717041
71333,3.56384229660034
71382,4.07456207275391
71395,3.57547116279602
71398,3.33639001846313
71406,3.55811786651611
71415,3.32366728782654
71417,3.45463275909424
71429,3.55535507202148
71430,3.6385612487793
71431,3.02134537696838
71458,3.18047094345093
71461,3.89761638641357
71490,3.63953876495361
71543,3.52008247375488
71555,4.35442733764648
71556,3.55187821388245
71562,3.57693195343018
71563,3.94608545303345
71564,3.86899495124817
71596,3.73212099075317
71599,3.25160598754883
71612,3.60510778427124
71619,2.83681178092957
71635,4.53556537628174
71638,3.41517210006714
71643,3.73018026351929
71646,3.51557445526123
71675,3.31204605102539
71689,3.3678023815155
71733,3.32144260406494
71748,3.40345144271851
71754,3.81205368041992
71758,3.82896852493286
71761,3.8027777671814
71776,4.43500280380249
71817,3.18872165679932
71848,4.04295253753662
71902,4.01494312286377
71916,3.63416147232056
71931,3.80676221847534
71953,4.35270643234253
71961,3.16368675231934
71997,3.20711922645569
72008,4.20835733413696
72015,3.25276374816895
72035,4.27001762390137
72068,4.06942653656006
72072,3.33989310264587
72085,3.38073778152466
72086,4.24472665786743
72088,3.96059799194336
72092,3.67000865936279
72111,3.20830392837524
72138,4.15672636032105
72151,4.14064884185791
72169,3.27594184875488
72181,3.47402191162109
72194,3.62163257598877
72240,3.77670001983643
72257,3.76722621917725
72308,3.44392657279968
72314,3.39475202560425
72321,3.47911334037781
72325,3.81143426895142
72337,3.65668249130249
72341,3.84736776351929
72344,3.54689049720764
72345,3.72982597351074
72383,3.19420576095581
72385,3.18053245544434
72391,3.45130491256714
72399,4.21818017959595
72400,3.95414066314697
72430,4.09780311584473
72436,3.31271839141846
72440,3.92964792251587
72457,4.23502826690674
72463,3.55951333045959
72469,3.58759236335754
72470,4.00398349761963
72481,3.47099161148071
72490,3.55466651916504
72491,3.1675763130188
72502,3.49960708618164
72506,3.38244676589966
72513,3.0624828338623
72529,3.82351493835449
72536,4.19818687438965
72548,3.5460467338562
72550,3.77173376083374
72554,3.58678221702576
72570,3.84179496765137
72606,3.57018804550171
72613,3.65722370147705
72623,3.05926704406738
72658,4.28232049942017
72664,4.41028499603272
72669,3.58196020126343
72671,4.23084449768066
72677,3.46700239181519
72685,3.26381158828735
72714,4.94676303863525
72727,3.85377669334412
72733,3.5019006729126
72756,3.1296501159668
72760,3.4942786693573
72763,3.70060753822327
72773,4.06916570663452
72775,3.71484541893005
72786,3.64698672294617
72845,4.41198348999023
72846,4.34688425064087
72865,4.13428020477295
72888,4.4961404800415
72911,3.81423759460449
72935,3.60858535766602
72941,3.71900677680969
72942,3.40628528594971
72956,3.45030927658081
72959,4.32213735580444
72966,4.02218532562256
72985,4.65472936630249
73007,3.09839272499084
73031,4.06399583816528
73045,3.37298011779785
73047,3.78572225570679
73049,3.84905958175659
73051,4.5740966796875
73055,3.73385572433472
73060,3.5606575012207
73065,3.73214769363403
73080,3.69144773483276
73099,3.68803119659424
73109,3.90107941627502
73111,3.31639385223389
73114,4.39248609542847
73149,3.6382577419281
73158,3.77680468559265
73163,4.14275121688843
73164,3.78001976013184
73202,3.50603556632996
73251,4.56436967849731
73256,4.04201698303223
73267,3.39121508598328
73270,4.06923151016235
73295,3.88185214996338
73318,4.16695404052734
73321,3.33678412437439
73338,2.86518120765686
73371,4.28644943237305
73385,4.05245161056519
73393,3.68997287750244
73431,3.79695796966553
73446,3.5426459312439
73474,4.02124977111816
73475,4.06650924682617
73482,4.02276515960693
73483,3.1260073184967
73490,4.30228519439697
73510,3.87438726425171
73540,3.89109468460083
73552,2.8516001701355
73553,4.02515077590942
73560,4.63248348236084
73572,3.76374626159668
73581,4.13715076446533
73588,3.31574153900146
73590,3.9558253288269
73615,3.46917867660522
73617,3.59142732620239
73669,3.67037725448608
73671,3.682701587677
73679,4.06281518936157
73697,3.53318548202515
73698,3.53059148788452
73704,3.21837329864502
73723,3.90213489532471
73730,3.5589017868042
73737,3.51747894287109
73746,3.30255341529846
73758,3.15094566345215
73759,3.44746351242065
73763,3.3223614692688
73786,3.32850694656372
73789,3.69888734817505
73797,3.98901033401489
73811,3.7732253074646
73815,4.14953947067261
73828,3.57167959213257
73876,3.73844170570374
73877,3.71482563018799
73906,3.02066278457642
73908,3.27778315544128
73910,4.07755088806152
73915,3.53616404533386
73947,3.41958975791931
73949,3.912766456604
73960,3.82867288589478
73969,3.88847708702087
73973,3.37801313400269
73976,3.47618818283081
73992,3.39620208740234
74011,3.59841752052307
74014,4.31778812408447
74018,4.36554336547852
74027,4.36008644104004
74029,3.82136249542236
74036,3.36010360717773
74039,3.57071995735168
74058,2.90815925598145
74059,3.54143452644348
74063,3.25190663337708
74065,3.08379125595093
74071,3.83091497421265
74086,3.39981865882874
74100,3.45058107376099
74103,4.01683568954468
74115,3.57117557525635
74121,3.27086234092712
74146,4.12864923477173
74151,3.66115856170654
74180,3.79918766021729
74196,3.72185206413269
74210,3.47743606567383
74212,3.43395090103149
74243,3.83276605606079
74253,2.97907733917236
74266,4.11677265167236
74267,4.47531890869141
74280,3.15877938270569
74283,3.79108262062073
74285,3.2728476524353
74290,4.06407594680786
74299,3.36152696609497
74308,3.91446137428284
74325,3.46142578125
74328,3.62308406829834
74338,3.69384598731995
74345,3.50659132003784
74369,4.4820499420166
74370,3.16216945648193
74386,4.17149639129639
74406,3.6588819026947
74422,4.01810073852539
74426,3.92930459976196
74429,3.49483442306519
74438,3.18157315254211
74471,3.12538075447083
74481,4.03636264801025
74491,3.3921205997467
74513,3.39017629623413
74533,3.54463529586792
74565,3.60228300094604
74570,3.21816444396973
74581,3.74378252029419
74598,4.51912593841553
74604,3.73994708061218
74606,3.55616354942322
74609,3.65220975875854
74617,3.57890892028809
74630,3.74697971343994
74659,3.35744428634644
74683,4.32289981842041
74689,3.47282028198242
74691,3.53826713562012
74699,3.39576053619385
74705,3.70765328407288
74718,3.25704741477966
74730,3.33275127410889
74749,3.31985998153687
74752,3.58858776092529
74763,3.69424295425415
74766,3.82888031005859
74770,4.06842613220215
74774,3.86240577697754
74788,3.30887889862061
74791,3.48625898361206
74805,4.06749057769775
74814,4.03504467010498
74818,3.531813621521
74823,4.27485847473145
74845,3.50238704681396
74856,3.0799617767334
74880,3.76603484153748
74895,4.01041126251221
74897,3.57200050354004
74926,3.17077898979187
74928,4.04720878601074
74934,3.33120322227478
74950,3.51820039749145
74952,3.66241693496704
74981,3.35789585113525
74982,3.78361034393311
75003,3.95381093025208
75022,3.70961093902588
75032,3.18039321899414
75034,3.26388549804687
75046,4.24760103225708
75055,4.19221639633179
75115,3.43849086761475
75118,3.5975022315979
75122,3.43023538589478
75155,3.9762134552002
75169,3.88955974578857
75175,3.19034242630005
75176,3.26687622070312
75187,3.26321697235107
75191,3.50083112716675
75192,3.66145396232605
75201,4.32745170593262
75218,3.43262553215027
75225,3.56743741035461
75230,3.43865919113159
75234,3.60383653640747
75235,3.33990001678467
75253,3.95608234405518
75260,3.60307168960571
75305,3.75047183036804
75331,4.37962055206299
75359,3.5077953338623
75369,3.55135631561279
75371,3.49722766876221
75374,4.22526073455811
75375,3.23939490318298
75409,3.61259460449219
75422,3.57213830947876
75442,4.09148406982422
75449,3.81277751922607
75452,3.35296559333801
75454,3.6477313041687
75458,3.45806312561035
75463,2.98718810081482
75466,3.84377336502075
75482,3.64765763282776
75484,3.50789785385132
75492,3.70311856269836
75506,3.92269086837769
75527,3.5543384552002
75531,3.25188589096069
75543,3.86508226394653
75547,2.8975977897644
75550,3.75335454940796
75554,3.68006467819214
75561,3.54498386383057
75567,4.0171103477478
75601,3.6324577331543
75609,3.21384286880493
75619,3.79688596725464
75620,3.59561252593994
75637,3.78022766113281
75659,4.17733860015869
75674,3.37144875526428
75691,3.73233366012573
75702,3.43951559066772
75719,3.75216627120972
75721,3.803631067276
75742,3.42493677139282
75750,3.1431131362915
75776,3.47988319396973
75782,3.27616262435913
75804,3.85402464866638
75826,4.75735235214233
75834,3.51129722595215
75840,2.83280086517334
75849,3.58070659637451
75851,3.79366827011108
75877,3.62028408050537
75951,3.0925977230072
75956,4.16797828674316
75958,3.50323581695557
75967,3.59991788864136
75980,3.80917358398437
76023,3.73004817962646
76040,4.09172821044922
76097,3.50562238693237
76120,3.11845850944519
76121,3.78456401824951
76133,3.25386381149292
76136,3.84361267089844
76154,3.61733245849609
76201,3.45740365982056
76207,3.49057149887085
76214,3.51517558097839
76226,3.83093285560608
76230,3.78007698059082
76259,3.49125099182129
76277,3.73817658424377
76295,3.46225118637085
76302,4.04591703414917
76310,3.37022066116333
76336,3.73865032196045
76362,3.52234411239624
76395,3.3746030330658
76413,3.66864061355591
76416,3.00223684310913
76443,3.34685897827148
76445,3.21128702163696
76447,3.81398677825928
76463,3.55531167984009
76472,3.77104997634888
76495,4.04361200332642
76508,3.90710425376892
76523,3.48825907707214
76559,3.497971534729
76579,3.65218901634216
76604,3.54889154434204
76606,3.74539470672607
76608,3.29927635192871
76610,3.02884769439697
76611,3.4745090007782
76614,3.41592049598694
76638,3.33980798721313
76643,4.152587890625
76655,3.69291996955872
76657,4.1765775680542
76666,3.07042598724365
76675,3.3440637588501
76725,3.60663652420044
76727,3.83499765396118
76734,3.26191997528076
76737,3.36700224876404
76754,3.66942882537842
76762,4.11666345596314
76781,3.95422983169556
76798,4.01915407180786
76808,3.4068455696106
76819,3.49507808685303
76833,3.88582754135132
76835,3.82922124862671
76851,2.83754634857178
76852,3.37574243545532
76857,3.72899913787842
76870,3.60360527038574
76877,3.71031785011291
76884,3.9509539604187
76891,3.3127555847168
76918,3.53984570503235
76942,4.10416316986084
76987,4.12341594696045
76998,3.71578407287598
77014,3.50275683403015
77017,4.39207077026367
77033,4.24708652496338
77039,3.39944982528687
77055,2.99228668212891
77070,3.44332313537598
77072,3.60619807243347
77083,5.08278274536133
77086,2.96921157836914
77107,3.51892757415771
77110,3.38339710235596
77122,3.34068202972412
77148,4.13553810119629
77159,3.20937633514404
77170,3.64555788040161
77172,3.44452929496765
77177,3.95197224617004
77179,3.17804479598999
77189,3.49399042129517
77218,3.3658242225647
77219,3.50235795974731
77243,3.2121787071228
77255,3.27639126777649
77260,3.36400365829468
77265,3.43187665939331
77278,3.52216482162476
77284,3.81655025482178
77293,3.51404476165771
77304,3.56217861175537
77332,3.62696266174316
77338,3.41410541534424
77342,3.48754477500916
77360,3.89916801452637
77376,3.87468242645264
77394,3.29470562934875
77404,3.30080342292786
77408,3.2059497833252
77425,3.04903936386108
77431,3.58044219017029
77434,3.78641819953918
77444,3.58600807189941
77449,3.80487847328186
77490,4.44114637374878
77504,3.1801290512085
77507,3.75110864639282
77529,3.51302218437195
77544,3.41547298431396
77573,3.48607420921326
77587,3.58417296409607
77605,3.21590805053711
77608,3.7157609462738
77635,3.85116100311279
77648,3.87318992614746
77690,3.37194108963013
77694,3.39158916473389
77695,3.49631881713867
77742,3.22785186767578
77745,3.43549346923828
77746,3.37508988380432
77785,3.56725168228149
77803,3.54972362518311
77840,4.60071468353272
77846,3.3952796459198
77850,3.81368637084961
77871,3.80487823486328
77877,3.06301355361938
77896,3.76004242897034
77922,3.37888336181641
77948,3.172438621521
77958,3.50566482543945
77969,3.43389010429382
77994,3.57614374160767
77998,3.96705222129822
78030,3.29923725128174
78070,3.39809513092041
78077,4.65423488616943
78080,3.44580507278442
78086,3.44412565231323
78094,3.36069750785828
78099,3.75718903541565
78110,3.44194030761719
78121,4.11873817443848
78168,4.08975601196289
78196,4.66187047958374
